drug_names,origin_areas,origin_summary,origin_status,source_urls,scope_limits,origin_scope_note
pantoprazole,GASTROINTESTINAL,GERD相关糜烂食管炎治疗/维持、病理高胃酸及ZE综合征；不是胃肠出血已证实用途,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1bb94d3c-8bc3-4193-9dd8-e9a22066707c;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=59f50bcb-85e5-e3f6-e063-6294a90a11ae;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=58d32be2-166e-1a64-e063-6394a90a26ea;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bb1e79ad-ff52-4696-8743-523f793b29d3,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
perampanel,NEURO_PSYCHIATRIC,局灶癫痫及原发全面强直阵挛发作辅助,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3c72a5f7-bb22-4c48-942a-543ca84ed5a9;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b0458ea-e718-4d48-ae55-ad9b4d863810;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=695c8c73-39cb-4927-bdf6-72d16e4aa9bb;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bc8f7cf2-c19c-4235-859f-9ff1dd21908e,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
pitavastatin,ENDOCRINE_METABOLIC_REPRODUCTIVE,原发高脂血症及杂合家族高胆固醇血症降低LDL,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2d5a1b78-4aa6-537b-e063-6394a90a522f;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=44dcbf97-99ec-427c-ba50-207e0069d6d2;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0f11ee80-871e-4f13-e063-6394a90af19d;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c8c50e03-5cb8-43f4-bdef-8edd12f1945f,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
pralidoxime,TOXICITY,有机磷/神经毒剂及抗胆碱酯酶药过量解毒；不是重症肌无力治疗,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2741d8fd-51c2-46be-880b-99f2b20a6137,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。重症肌无力仅作为过量致因上下文，不能归作其治疗。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
probenecid,ENDOCRINE_METABOLIC_REPRODUCTIVE;MUSCULOSKELETAL_CONNECTIVE;INFECTION,痛风高尿酸血症；部分青霉素类辅助延长血药暴露，不是单药抗菌,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=65b4888c-d49a-433f-9bfd-17880ae40069;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d552de5-2d18-4464-bcaf-0311fa3f080d;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ae126418-5474-4fbe-b83c-bde8b2b4ae6e,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
quinidine,CARDIOVASCULAR;INFECTION;NEURO_PSYCHIATRIC,房颤/房扑转复及复发预防、致命室性心律失常；历史恶性疟疾；NUEDEXTA神经复方辅助,EXTERNAL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ad2ad985-cca2-25b5-e053-2995a90a402f;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b0d6341b-d880-4f0b-8844-bc788c03004a;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4db375a3-0cff-4fa7-af7a-2a49e0b922d0;https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=484e0918-3442-49dc-8ccf-177f1f3ee9f3,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。假性延髓情感为复方药代辅助，不等于单体神经疗效；抗疟保留历史用途。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
ranolazine,CARDIOVASCULAR,慢性心绞痛,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=90c5a0c2-542c-467e-9c0c-ef320534c560;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a624dc7f-921d-4554-a813-f72dca0133c3;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6166c40c-4fbe-47c4-92e4-2dc5d3567a86;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=195c4b51-fec2-410d-8d90-487c536a8728,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
relugolix,ONCOLOGY;ENDOCRINE_METABOLIC_REPRODUCTIVE,单药晚期前列腺癌；MYFEMBREE复方子宫肌瘤重度经血及内异症疼痛,EXTERNAL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=077a92f6-9f1b-479a-87c7-c92b5db6aa9c;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fc3feb73-cc84-43a8-aa32-b262460495e8,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。前列腺癌为单药，妇科用途为含雌二醇/炔诺酮复方。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
ribociclib,ONCOLOGY,HR阳性HER2阴性高风险早期及晚期乳癌联合方案,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=aaeaef94-f3f5-4367-8ea2-b181d7be2da8,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
rimegepant,NEURO_PSYCHIATRIC,偏头痛急性治疗与发作性偏头痛预防,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9ef08e09-1098-35cc-e053-2a95a90a3e1d;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=86ef19d2-d6dc-4ac1-a793-dc549cc6bb9b,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
rolapitant,GASTROINTESTINAL;ONCOLOGY,与其他止吐药联合预防化疗迟发恶心呕吐；非抗癌,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8670c3cf-82d9-466d-be49-de33d8c8742b,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。ONCOLOGY仅化疗支持治疗，且联合止吐药。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
ruxolitinib,ONCOLOGY;IMMUNE_INFLAMMATORY;DERMATOLOGIC,骨髓纤维化、真性红细胞增多症；急/慢性GVHD；局部特应性皮炎和非节段白癜风,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f1c82580-87ae-11e0-bc84-0002a5d5c51b;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=24da5509-6631-4795-9d42-273faecd08e7,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。骨髓纤维化/PV按肿瘤，而GVHD及皮肤病为真实非肿瘤用途；剂型不同。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
selegiline,NEURO_PSYCHIATRIC,帕金森患者左旋多巴治疗辅助；EMSAM贴剂成人MDD,EXTERNAL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=040a97e5-efd1-4a2f-b737-2f13e5366d70;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=df88d6bf-0fda-3825-e053-2a95a90a3a75;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1924db3d-6a16-4496-cfd0-6903be146925;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4848270a-1179-410c-b4e6-a7e555b3a988;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b891bd9f-fdb8-4862-89c5-ecdd700398a3,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
silodosin,RENAL_URINARY;ENDOCRINE_METABOLIC_REPRODUCTIVE,BPH症状；明确非高血压用途,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ee8d577e-948d-4164-9671-c876544ac83b;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=afbf4823-8663-4152-9346-ca42c7b7d722;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=43f83422-680f-411e-bbc3-2b092e64a017;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=de619e27-9384-4b86-abdc-de0557cd39e8,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
sotagliflozin,CARDIOVASCULAR,心衰或T2DM+CKD+CV风险人群降低心血管死亡和心衰就诊；此INPEFA标签不是一般降糖/肾病适应症,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1a46614e-05f6-421a-b6f4-d6f8760d643a,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。T2DM/CKD为风险人群条件，未误记为INPEFA独立降糖或慢性肾病治疗。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
tadalafil,RENAL_URINARY;ENDOCRINE_METABOLIC_REPRODUCTIVE;CARDIOVASCULAR;RESPIRATORY,ED/BPH及ADCIRCA肺动脉高压提高运动能力,EXTERNAL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cf9431ef-ea02-457d-b83a-ce13fb963d95;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=394be6ef-c0f7-4cd5-8062-39fda5c1c2c4;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a6847ad6-3b5b-47e5-a3b5-04dc3182d72b;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c3409762-3b2b-1cfc-e053-2995a90ab91b;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ff61b237-be8e-461b-8114-78c52a8ad0ae,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
tamsulosin,RENAL_URINARY;ENDOCRINE_METABOLIC_REPRODUCTIVE,BPH症状；明确非高血压用途,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0e3206ba-db3e-40b3-b46b-c7ae4703fdea;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e4202c52-be9d-41d9-b5ff-122740298544;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a608ddc8-fe42-484e-b61f-307c60151138;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e9372720-bd02-e4a6-0afd-42fe0c661c00,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
tasimelteon,NEURO_PSYCHIATRIC,非24小时睡眠觉醒障碍和Smith-Magenis综合征夜间睡眠紊乱,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ce5a2fa3-ed54-422d-96c2-1821496eb32f;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ca4a9b63-708e-49e9-8f9b-010625443b90;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=46b09064-a675-92d5-24a7-dac0410f77ae;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=99cb1928-e57d-4d04-87a1-38108780598a,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
tedizolid,INFECTION;DERMATOLOGIC,敏感革兰阳性菌急性细菌皮肤/结构感染,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=75672079-589f-451a-bdbf-eaebcfcc80a9,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
teriflunomide,NEURO_PSYCHIATRIC;IMMUNE_INFLAMMATORY,复发型MS，含临床孤立综合征/复发缓解及活动继发进展型,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2d2724f6-8812-4a26-b2ec-936b71f868e1;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cbf32b27-e63a-4544-9c1f-6564e82200e5;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2fd80242-c607-4c50-b497-8259abb4a2f8;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8c1bc23b-a62b-4172-a603-8b97761514b4,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
ticagrelor,CARDIOVASCULAR,ACS/心梗史、特定CAD及急性缺血卒中/TIA患者降低心脑血管/支架血栓事件,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=557351f1-47b7-216d-e063-6394a90afb51;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=40ac26dc-2570-de7e-e063-6294a90ade72;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1bbdc202-bbe4-4aec-b4e9-1f1feb41d819;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=555d4e44-9bb2-474e-9bea-c549e3261dbb,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
tizanidine,NEURO_PSYCHIATRIC,成人痉挛状态症状控制,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=63b7eba3-6dea-4d89-bc42-7e965ae9795d;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=59d83e3a-5e44-d8d0-e063-6294a90aa65a;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=25db7cc0-604c-3d6b-e063-6394a90a337f;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6dd9946f-b2a4-1732-e053-2a91aa0a648f,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
trametinib,ONCOLOGY,BRAF特定突变黑色素瘤、NSCLC、未分化甲状腺癌、实体瘤及儿童低级别胶质瘤；不包括标签排除的CRC,LABEL_REVIEWED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0002ad27-779d-42ab-83b5-bc65453412a1,已逐药阅读所抓indications；抓取上限/制剂/地区差异使本表不是完整全球获批历史。疾病领域是人工保守归类；不含副作用及明确不适用项。,Reviewed retrieved official-label/regulatory material; not a complete worldwide approval registry; formulation/combination/historical limits retained.
