原候选编号,药物完整InChIKey,新靶点ChEMBL编号,小分子药物名称,新靶点基因,canonical_target_id,exact_pair_id,connectivity_pair,accepted_exact_source_records,accepted_connectivity_related_source_records,note
C384-374,FGQFOYHRJSUHMR-UHFFFAOYSA-N,CHEMBL2063,lesinurad,UGCG,SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,FGQFOYHRJSUHMR-UHFFFAOYSA-N__SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,FGQFOYHRJSUHMR__SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-021,XFALPSLJIHVRKE-GFCCVEGCSA-N,CHEMBL4409,tedizolid,PDE10A,SEQ:af1da04ff0aec04b89f2c4605eb222fc00ba4b5fdb08b537f284cac275b33a17,XFALPSLJIHVRKE-GFCCVEGCSA-N__SEQ:af1da04ff0aec04b89f2c4605eb222fc00ba4b5fdb08b537f284cac275b33a17,XFALPSLJIHVRKE__SEQ:af1da04ff0aec04b89f2c4605eb222fc00ba4b5fdb08b537f284cac275b33a17,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-058,OYYDSUSKLWTMMQ-JKHIJQBDSA-N,CHEMBL5141,trospium,CYP26A1,SEQ:90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,OYYDSUSKLWTMMQ-JKHIJQBDSA-N__SEQ:90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,OYYDSUSKLWTMMQ__SEQ:90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-182,CYHWMBVXXDIZNZ-KRWDZBQOSA-N,CHEMBL3535,remimazolam,PDE9A,SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,CYHWMBVXXDIZNZ-KRWDZBQOSA-N__SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,CYHWMBVXXDIZNZ__SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-353,UCTWMZQNUQWSLP-VIFPVBQESA-N,CHEMBL215,epinephrine,ALOX5,SEQ:48dadd9917c0a709ac9463f4394ce35885b7791bd3cbd6398c60f27e34d6eab6,UCTWMZQNUQWSLP-VIFPVBQESA-N__SEQ:48dadd9917c0a709ac9463f4394ce35885b7791bd3cbd6398c60f27e34d6eab6,UCTWMZQNUQWSLP__SEQ:48dadd9917c0a709ac9463f4394ce35885b7791bd3cbd6398c60f27e34d6eab6,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-355,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,CHEMBL4588,imipenem,MMP8,SEQ:105be8ac4b61f7c2148c4b1815409b66f38ac0f3b2e42851f3f5da1e2b3d77ab,ZSKVGTPCRGIANV-ZXFLCMHBSA-N__SEQ:105be8ac4b61f7c2148c4b1815409b66f38ac0f3b2e42851f3f5da1e2b3d77ab,ZSKVGTPCRGIANV__SEQ:105be8ac4b61f7c2148c4b1815409b66f38ac0f3b2e42851f3f5da1e2b3d77ab,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-376,USUZGMWDZDXMDG-CYBMUJFWSA-N,CHEMBL2063,osilodrostat,UGCG,SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,USUZGMWDZDXMDG-CYBMUJFWSA-N__SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,USUZGMWDZDXMDG__SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-022,XFALPSLJIHVRKE-GFCCVEGCSA-N,CHEMBL5608,tedizolid,NTRK3,SEQ:3394a44c77135f9edf6d1f3be38c64fdbf7e38bad6cdbf742241f2c25025b7c1,XFALPSLJIHVRKE-GFCCVEGCSA-N__SEQ:3394a44c77135f9edf6d1f3be38c64fdbf7e38bad6cdbf742241f2c25025b7c1,XFALPSLJIHVRKE__SEQ:3394a44c77135f9edf6d1f3be38c64fdbf7e38bad6cdbf742241f2c25025b7c1,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-064,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,CHEMBL3991,furosemide,F7,SEQ:16e201eb49237f1092a05dc94a1cc131f78e10e8ba32e0f005076714062ff9e3,ZZUFCTLCJUWOSV-UHFFFAOYSA-N__SEQ:16e201eb49237f1092a05dc94a1cc131f78e10e8ba32e0f005076714062ff9e3,ZZUFCTLCJUWOSV__SEQ:16e201eb49237f1092a05dc94a1cc131f78e10e8ba32e0f005076714062ff9e3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-256,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,CHEMBL2007,ranolazine,PDGFRA,SEQ:96a4d83a02900a0cba9954d64106f1a532b0209e0d2b86d205a98bd847335682,XKLMZUWKNUAPSZ-UHFFFAOYSA-N__SEQ:96a4d83a02900a0cba9954d64106f1a532b0209e0d2b86d205a98bd847335682,XKLMZUWKNUAPSZ__SEQ:96a4d83a02900a0cba9954d64106f1a532b0209e0d2b86d205a98bd847335682,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-279,HYHMLYSLQUKXKP-UHFFFAOYSA-N,CHEMBL3729,bempedoic acid,CA4,SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,HYHMLYSLQUKXKP-UHFFFAOYSA-N__SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,HYHMLYSLQUKXKP__SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-281,UJVDJAPJQWZRFR-DHIUTWEWSA-N,CHEMBL283,macimorelin,MMP3,SEQ:bc389b758c19f1d32f942839e8c94698ba1429dad6237bc90f8198b164cff6d2,UJVDJAPJQWZRFR-DHIUTWEWSA-N__SEQ:bc389b758c19f1d32f942839e8c94698ba1429dad6237bc90f8198b164cff6d2,UJVDJAPJQWZRFR__SEQ:bc389b758c19f1d32f942839e8c94698ba1429dad6237bc90f8198b164cff6d2,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-183,IQPSEEYGBUAQFF-UHFFFAOYSA-N,CHEMBL4481,pantoprazole,NOS2,SEQ:045de6b23d69dba05552c9aae2f5507478a5c7eddd1a1641df8082b145478595,IQPSEEYGBUAQFF-UHFFFAOYSA-N__SEQ:045de6b23d69dba05552c9aae2f5507478a5c7eddd1a1641df8082b145478595,IQPSEEYGBUAQFF__SEQ:045de6b23d69dba05552c9aae2f5507478a5c7eddd1a1641df8082b145478595,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-184,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,CHEMBL1994,asenapine,NR3C2,SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,VSWBSWWIRNCQIJ-HUUCEWRRSA-N__SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,VSWBSWWIRNCQIJ__SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-356,CPZBLNMUGSZIPR-NVXWUHKLSA-N,CHEMBL2722,palonosetron,CYP11B2,SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,CPZBLNMUGSZIPR-NVXWUHKLSA-N__SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,CPZBLNMUGSZIPR__SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-377,CYHWMBVXXDIZNZ-KRWDZBQOSA-N,CHEMBL220,remimazolam,ACHE,SEQ:b5e7ca71ef5af9ce9e3ffc10eebc77b2bb95d592400670484ee596f06be68e78,CYHWMBVXXDIZNZ-KRWDZBQOSA-N__SEQ:b5e7ca71ef5af9ce9e3ffc10eebc77b2bb95d592400670484ee596f06be68e78,CYHWMBVXXDIZNZ__SEQ:b5e7ca71ef5af9ce9e3ffc10eebc77b2bb95d592400670484ee596f06be68e78,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-282,JFOZKMSJYSPYLN-QHCPKHFHSA-N,CHEMBL1952,lifitegrast,TYMS,SEQ:d4978a79f2cd2a7fa529c8632ede803a9632661f71146ce517d787c3dc5aebdd,JFOZKMSJYSPYLN-QHCPKHFHSA-N__SEQ:d4978a79f2cd2a7fa529c8632ede803a9632661f71146ce517d787c3dc5aebdd,JFOZKMSJYSPYLN__SEQ:d4978a79f2cd2a7fa529c8632ede803a9632661f71146ce517d787c3dc5aebdd,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-189,PZBCKZWLPGJMAO-UHFFFAOYSA-N,CHEMBL4898,copanlisib,NTRK2,SEQ:5700fd20b890228dc7e812e55ae9c8c398a6acd114445a1139ed0655f81a77ad,PZBCKZWLPGJMAO-UHFFFAOYSA-N__SEQ:5700fd20b890228dc7e812e55ae9c8c398a6acd114445a1139ed0655f81a77ad,PZBCKZWLPGJMAO__SEQ:5700fd20b890228dc7e812e55ae9c8c398a6acd114445a1139ed0655f81a77ad,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-302,VZZJRYRQSPEMTK-CALCHBBNSA-N,CHEMBL258,sonidegib,LCK,SEQ:01b6c32eee0d173b181b1bb3926e78b1014c3c8a350003ef462b97fcad650063,VZZJRYRQSPEMTK-CALCHBBNSA-N__SEQ:01b6c32eee0d173b181b1bb3926e78b1014c3c8a350003ef462b97fcad650063,VZZJRYRQSPEMTK__SEQ:01b6c32eee0d173b181b1bb3926e78b1014c3c8a350003ef462b97fcad650063,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-360,DMNOVGJWPASQDL-OAQYLSRUSA-N,CHEMBL1908,oliceridine,CYP11B1,SEQ:8759d02877c2edf1cd747fc987a8e5230be180fb1e10bb4f5b2db0e8fdcf9319,DMNOVGJWPASQDL-OAQYLSRUSA-N__SEQ:8759d02877c2edf1cd747fc987a8e5230be180fb1e10bb4f5b2db0e8fdcf9319,DMNOVGJWPASQDL__SEQ:8759d02877c2edf1cd747fc987a8e5230be180fb1e10bb4f5b2db0e8fdcf9319,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-068,GKCBAIGFKIBETG-UHFFFAOYSA-N,CHEMBL2821,tetracaine,F12,SEQ:4f4d7a2fa9173996aa1493243c8853c00cc8f0653abfeab8bd0de60114577129,GKCBAIGFKIBETG-UHFFFAOYSA-N__SEQ:4f4d7a2fa9173996aa1493243c8853c00cc8f0653abfeab8bd0de60114577129,GKCBAIGFKIBETG__SEQ:4f4d7a2fa9173996aa1493243c8853c00cc8f0653abfeab8bd0de60114577129,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-069,XFALPSLJIHVRKE-GFCCVEGCSA-N,CHEMBL402,tedizolid,HMGCR,SEQ:53ca26e9a4eeb6dc55931307bed794b7dde0c3f5bdbdfb91ea34506062a3e318,XFALPSLJIHVRKE-GFCCVEGCSA-N__SEQ:53ca26e9a4eeb6dc55931307bed794b7dde0c3f5bdbdfb91ea34506062a3e318,XFALPSLJIHVRKE__SEQ:53ca26e9a4eeb6dc55931307bed794b7dde0c3f5bdbdfb91ea34506062a3e318,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-261,XDXWLKQMMKQXPV-QYQHSDTDSA-N,CHEMBL3234,eltrombopag,HCK,SEQ:bd65d9ee0f06d8b5a3bd439e675adb40ddfe5d83aa100e62fd04f3da7a9520e3,XDXWLKQMMKQXPV-QYQHSDTDSA-N__SEQ:bd65d9ee0f06d8b5a3bd439e675adb40ddfe5d83aa100e62fd04f3da7a9520e3,XDXWLKQMMKQXPV__SEQ:bd65d9ee0f06d8b5a3bd439e675adb40ddfe5d83aa100e62fd04f3da7a9520e3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-262,BMKDZUISNHGIBY-ZETCQYMHSA-N,CHEMBL4588,dexrazoxane,MMP8,SEQ:105be8ac4b61f7c2148c4b1815409b66f38ac0f3b2e42851f3f5da1e2b3d77ab,BMKDZUISNHGIBY-ZETCQYMHSA-N__SEQ:105be8ac4b61f7c2148c4b1815409b66f38ac0f3b2e42851f3f5da1e2b3d77ab,BMKDZUISNHGIBY__SEQ:105be8ac4b61f7c2148c4b1815409b66f38ac0f3b2e42851f3f5da1e2b3d77ab,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-362,CYHWMBVXXDIZNZ-KRWDZBQOSA-N,CHEMBL2243,remimazolam,FAAH,SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,CYHWMBVXXDIZNZ-KRWDZBQOSA-N__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,CYHWMBVXXDIZNZ__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-381,GOTYRUGSSMKFNF-UHFFFAOYSA-N,CHEMBL3310,lenalidomide,HDAC11,SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,GOTYRUGSSMKFNF-UHFFFAOYSA-N__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,GOTYRUGSSMKFNF__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-098,HGVDHZBSSITLCT-JLJPHGGASA-N,CHEMBL3991,edoxaban,F7,SEQ:16e201eb49237f1092a05dc94a1cc131f78e10e8ba32e0f005076714062ff9e3,HGVDHZBSSITLCT-JLJPHGGASA-N__SEQ:16e201eb49237f1092a05dc94a1cc131f78e10e8ba32e0f005076714062ff9e3,HGVDHZBSSITLCT__SEQ:16e201eb49237f1092a05dc94a1cc131f78e10e8ba32e0f005076714062ff9e3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-225,CJOFXWAVKWHTFT-XSFVSMFZSA-N,CHEMBL2039,fluvoxamine,MAOB,SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,CJOFXWAVKWHTFT-XSFVSMFZSA-N__SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,CJOFXWAVKWHTFT__SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-011,MQOBSOSZFYZQOK-UHFFFAOYSA-N,CHEMBL1978,fenofibric acid,CYP19A1,SEQ:a3095681f690b2ae6282a9116df5485f601548b49602ebf94ef3c4eff4d99b55,MQOBSOSZFYZQOK-UHFFFAOYSA-N__SEQ:a3095681f690b2ae6282a9116df5485f601548b49602ebf94ef3c4eff4d99b55,MQOBSOSZFYZQOK__SEQ:a3095681f690b2ae6282a9116df5485f601548b49602ebf94ef3c4eff4d99b55,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-148,WEAJZXNPAWBCOA-INIZCTEOSA-N,CHEMBL3535,avanafil,PDE9A,SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,WEAJZXNPAWBCOA-INIZCTEOSA-N__SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,WEAJZXNPAWBCOA__SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-372,FTALBRSUTCGOEG-UHFFFAOYSA-N,CHEMBL2039,riluzole,MAOB,SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,FTALBRSUTCGOEG-UHFFFAOYSA-N__SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,FTALBRSUTCGOEG__SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-176,DUGOZIWVEXMGBE-CHWSQXEVSA-N,CHEMBL4816,dexmethylphenidate,AKT3,SEQ:7807e896342f7584ad6033dfdf0a6b0076732db9c708df5d0544de83fdf47511,DUGOZIWVEXMGBE-CHWSQXEVSA-N__SEQ:7807e896342f7584ad6033dfdf0a6b0076732db9c708df5d0544de83fdf47511,DUGOZIWVEXMGBE__SEQ:7807e896342f7584ad6033dfdf0a6b0076732db9c708df5d0544de83fdf47511,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-248,XPOQHMRABVBWPR-ZDUSSCGKSA-N,CHEMBL1871,efavirenz,AR,SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,XPOQHMRABVBWPR-ZDUSSCGKSA-N__SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,XPOQHMRABVBWPR__SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-250,WEAJZXNPAWBCOA-INIZCTEOSA-N,CHEMBL288,avanafil,PDE4D,SEQ:b670d96ac031d642bcd46a7d3df563138ff90dbe4e385dcc2b475467300706ea,WEAJZXNPAWBCOA-INIZCTEOSA-N__SEQ:b670d96ac031d642bcd46a7d3df563138ff90dbe4e385dcc2b475467300706ea,WEAJZXNPAWBCOA__SEQ:b670d96ac031d642bcd46a7d3df563138ff90dbe4e385dcc2b475467300706ea,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-065,XZWYZXLIPXDOLR-UHFFFAOYSA-N,CHEMBL2971,metformin,JAK2,SEQ:21017319c2c8714bf0b97157e13f2184664d2d13b899b37276195af86ca0720a,XZWYZXLIPXDOLR-UHFFFAOYSA-N__SEQ:21017319c2c8714bf0b97157e13f2184664d2d13b899b37276195af86ca0720a,XZWYZXLIPXDOLR__SEQ:21017319c2c8714bf0b97157e13f2184664d2d13b899b37276195af86ca0720a,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-378,MKJIEFSOBYUXJB-WEZHFFAMSA-N,CHEMBL2023,deutetrabenazine,COMT,SEQ:fc502f28a5134139f882e1cd5f20b4d641ea2c1f06edf89614d705d32c7fe408,MKJIEFSOBYUXJB-WEZHFFAMSA-N__SEQ:fc502f28a5134139f882e1cd5f20b4d641ea2c1f06edf89614d705d32c7fe408,MKJIEFSOBYUXJB__SEQ:fc502f28a5134139f882e1cd5f20b4d641ea2c1f06edf89614d705d32c7fe408,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-260,BQJCRHHNABKAKU-KBQPJGBKSA-N,CHEMBL205,morphine,CA2,SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,BQJCRHHNABKAKU-KBQPJGBKSA-N__SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,BQJCRHHNABKAKU__SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-380,ZEUITGRIYCTCEM-KRWDZBQOSA-N,CHEMBL220,duloxetine,ACHE,SEQ:b5e7ca71ef5af9ce9e3ffc10eebc77b2bb95d592400670484ee596f06be68e78,ZEUITGRIYCTCEM-KRWDZBQOSA-N__SEQ:b5e7ca71ef5af9ce9e3ffc10eebc77b2bb95d592400670484ee596f06be68e78,ZEUITGRIYCTCEM__SEQ:b5e7ca71ef5af9ce9e3ffc10eebc77b2bb95d592400670484ee596f06be68e78,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
