drug_chembl_id,candidate_anchor_gene,drug_chembl_id_originals,generic_name,candidate_anchor_name,first_approval_year,directions,review_ids,strict895_row_count,pair_priority_class,max_candidate_total_score,max_non_table_evidence_count,any_direct_known_label,any_known_drug_target_pair,fda_text_known_target_match,automated_novel_target_candidate,literature_window,post_approval_window_start,lit_ok,pair_pubmed_count_2000_2026,pair_pubmed_pmids_2000_2026,pair_pubmed_url_2000_2026,post_approval_pair_pubmed_count,post_approval_pair_pubmed_pmids,post_approval_pair_pubmed_url,literature_class,counts_as_reported_old_drug_new_target_signal,in_previous_12696_literature_audit,strict895_literature_status
CHEMBL58323,GABRB3,CHEMBL58323,Lacosamide,Gamma-aminobutyric acid receptor subunit beta-3,2008.0,nervous_system,strict895_0810,1,strict895,86.41,5,False,False,False,True,2000/01/01..2026/06/24,2008/01/01,True,1,23663378,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Lacosamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22GABRB3%22%5BTitle%2FAbstract%5D+OR+%22Gamma-aminobutyric+acid+receptor+subunit+beta-3%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,1,23663378,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Lacosamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22GABRB3%22%5BTitle%2FAbstract%5D+OR+%22Gamma-aminobutyric+acid+receptor+subunit+beta-3%22%5BTitle%2FAbstract%5D%29+AND+%28%222008%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_sparse_signal,True,False,reported_post_approval_old_drug_new_target
CHEMBL3989939,CHEK2,CHEMBL3989939,Larotrectinib Sulfate,Serine/threonine-protein kinase Chk2,2018.0,oncology,strict895_0811,1,strict895,86.402,5,False,False,False,True,2000/01/01..2026/06/24,2018/01/01,True,1,42147998,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Larotrectinib+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Larotrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22CHEK2%22%5BTitle%2FAbstract%5D+OR+%22Serine%2Fthreonine-protein+kinase+Chk2%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,1,42147998,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Larotrectinib+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Larotrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22CHEK2%22%5BTitle%2FAbstract%5D+OR+%22Serine%2Fthreonine-protein+kinase+Chk2%22%5BTitle%2FAbstract%5D%29+AND+%28%222018%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_sparse_signal,True,False,reported_post_approval_old_drug_new_target
CHEMBL1082407,NR3C1,CHEMBL1082407,Enzalutamide,Glucocorticoid receptor,2012.0,oncology,strict895_0812,1,strict895,86.396,5,False,False,False,True,2000/01/01..2026/06/24,2012/01/01,True,67,42327601;42220127;41872691,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Enzalutamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22NR3C1%22%5BTitle%2FAbstract%5D+OR+%22glucocorticoid+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,67,42327601;42220127;41872691,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Enzalutamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22NR3C1%22%5BTitle%2FAbstract%5D+OR+%22glucocorticoid+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222012%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_heavy_overlap,True,True,reported_post_approval_old_drug_new_target
CHEMBL1983268,MST1R,CHEMBL1983268,Entrectinib,Macrophage-stimulating protein receptor,2019.0,oncology,strict895_0813,1,strict895,86.383,5,False,False,False,True,2000/01/01..2026/06/24,2019/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Entrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22MST1R%22%5BTitle%2FAbstract%5D+OR+%22Macrophage-stimulating+protein+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Entrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22MST1R%22%5BTitle%2FAbstract%5D+OR+%22Macrophage-stimulating+protein+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222019%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL2103868,FLT4,CHEMBL2103868,Cabozantinib S-Malate,Vascular endothelial growth factor receptor 3,2012.0,oncology,strict895_0814,1,strict895,86.348,5,False,False,False,True,2000/01/01..2026/06/24,2012/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Cabozantinib+S-Malate%22%5BTitle%2FAbstract%5D+OR+%22Cabozantinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22FLT4%22%5BTitle%2FAbstract%5D+OR+%22Vascular+endothelial+growth+factor+receptor+3%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Cabozantinib+S-Malate%22%5BTitle%2FAbstract%5D+OR+%22Cabozantinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22FLT4%22%5BTitle%2FAbstract%5D+OR+%22Vascular+endothelial+growth+factor+receptor+3%22%5BTitle%2FAbstract%5D%29+AND+%28%222012%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL3989939,JAK3,CHEMBL3989939,Larotrectinib Sulfate,Tyrosine-protein kinase JAK3,2018.0,oncology,strict895_0815,1,strict895,86.347,5,False,False,False,True,2000/01/01..2026/06/24,2018/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Larotrectinib+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Larotrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK3%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK3%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Larotrectinib+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Larotrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK3%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK3%22%5BTitle%2FAbstract%5D%29+AND+%28%222018%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL1358,ESR2,CHEMBL1358,Fulvestrant,Estrogen receptor beta,2019.0,oncology,strict895_0816,1,strict895,86.333,5,False,False,False,True,2000/01/01..2026/06/24,2019/01/01,True,55,40983106;40206590;39672084,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fulvestrant%22%5BTitle%2FAbstract%5D%29+AND+%28%22ESR2%22%5BTitle%2FAbstract%5D+OR+%22Estrogen+receptor+beta%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,24,40983106;40206590;39672084,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fulvestrant%22%5BTitle%2FAbstract%5D%29+AND+%28%22ESR2%22%5BTitle%2FAbstract%5D+OR+%22Estrogen+receptor+beta%22%5BTitle%2FAbstract%5D%29+AND+%28%222019%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_heavy_overlap,True,True,reported_post_approval_old_drug_new_target
CHEMBL2103868,PTPRC,CHEMBL2103868,Cabozantinib S-Malate,Receptor-type tyrosine-protein phosphatase C,2012.0,oncology,strict895_0817,1,strict895,86.31,5,False,False,False,True,2000/01/01..2026/06/24,2012/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Cabozantinib+S-Malate%22%5BTitle%2FAbstract%5D+OR+%22Cabozantinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22PTPRC%22%5BTitle%2FAbstract%5D+OR+%22Receptor-type+tyrosine-protein+phosphatase+C%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Cabozantinib+S-Malate%22%5BTitle%2FAbstract%5D+OR+%22Cabozantinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22PTPRC%22%5BTitle%2FAbstract%5D+OR+%22Receptor-type+tyrosine-protein+phosphatase+C%22%5BTitle%2FAbstract%5D%29+AND+%28%222012%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL409,JAK1,CHEMBL409,Bicalutamide,Tyrosine-protein kinase JAK1,2008.0,oncology,strict895_0818,1,strict895,86.296,5,False,False,False,True,2000/01/01..2026/06/24,2008/01/01,True,1,27053681,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Bicalutamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK1%22%5BTitle%2FAbstract%5D+OR+%22Janus+kinase+1%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,1,27053681,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Bicalutamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK1%22%5BTitle%2FAbstract%5D+OR+%22Janus+kinase+1%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK1%22%5BTitle%2FAbstract%5D%29+AND+%28%222008%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_sparse_signal,True,True,reported_post_approval_old_drug_new_target
CHEMBL58323,SCN2A,CHEMBL58323,Lacosamide,Sodium channel protein type 2 subunit alpha,2008.0,nervous_system,strict895_0819,1,strict895,86.269,5,True,False,True,False,2000/01/01..2026/06/24,2008/01/01,True,4,42316283;34556045;30361185,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Lacosamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22SCN2A%22%5BTitle%2FAbstract%5D+OR+%22Sodium+channel+protein+type+2+subunit+alpha%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,4,42316283;34556045;30361185,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Lacosamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22SCN2A%22%5BTitle%2FAbstract%5D+OR+%22Sodium+channel+protein+type+2+subunit+alpha%22%5BTitle%2FAbstract%5D%29+AND+%28%222008%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,known_pharmacology_or_control_not_new,False,False,known_pharmacology_or_control_not_new
CHEMBL3989921,KDR,CHEMBL3989921,Neratinib Maleate,Vascular endothelial growth factor receptor 2,2017.0,oncology,strict895_0820,1,strict895,86.262,5,False,False,False,True,2000/01/01..2026/06/24,2017/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Neratinib+Maleate%22%5BTitle%2FAbstract%5D+OR+%22Neratinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22KDR%22%5BTitle%2FAbstract%5D+OR+%22Vascular+endothelial+growth+factor+receptor+2%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Neratinib+Maleate%22%5BTitle%2FAbstract%5D+OR+%22Neratinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22KDR%22%5BTitle%2FAbstract%5D+OR+%22Vascular+endothelial+growth+factor+receptor+2%22%5BTitle%2FAbstract%5D%29+AND+%28%222017%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL1396281,GABRA1,CHEMBL1396281,Atropine,Gamma-aminobutyric acid receptor subunit alpha-1,2006.0,nervous_system,strict895_0821,1,strict895,86.258,5,False,False,False,True,2000/01/01..2026/06/24,2006/01/01,True,1,37917323,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Atropine%22%5BTitle%2FAbstract%5D%29+AND+%28%22GABRA1%22%5BTitle%2FAbstract%5D+OR+%22Gamma-aminobutyric+acid+receptor+subunit+alpha-1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,1,37917323,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Atropine%22%5BTitle%2FAbstract%5D%29+AND+%28%22GABRA1%22%5BTitle%2FAbstract%5D+OR+%22Gamma-aminobutyric+acid+receptor+subunit+alpha-1%22%5BTitle%2FAbstract%5D%29+AND+%28%222006%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_sparse_signal,True,True,reported_post_approval_old_drug_new_target
CHEMBL4559134,RAF1,CHEMBL4559134,Selpercatinib,RAF proto-oncogene serine/threonine-protein kinase,2020.0,oncology,strict895_0822,1,strict895,86.253,5,False,False,False,True,2000/01/01..2026/06/24,2020/01/01,True,1,38332737,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Selpercatinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22RAF1%22%5BTitle%2FAbstract%5D+OR+%22RAF+proto-oncogene+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,1,38332737,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Selpercatinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22RAF1%22%5BTitle%2FAbstract%5D+OR+%22RAF+proto-oncogene+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222020%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_sparse_signal,True,True,reported_post_approval_old_drug_new_target
CHEMBL1983268,C1S,CHEMBL1983268,Entrectinib,Complement C1s subcomponent,2019.0,cardiovascular,strict895_0823,1,strict895,86.251,5,False,False,False,True,2000/01/01..2026/06/24,2019/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Entrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22C1S%22%5BTitle%2FAbstract%5D+OR+%22Complement+C1s+subcomponent%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Entrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22C1S%22%5BTitle%2FAbstract%5D+OR+%22Complement+C1s+subcomponent%22%5BTitle%2FAbstract%5D%29+AND+%28%222019%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL3545110,C1S,CHEMBL3545110,Ribociclib Succinate,Complement C1s subcomponent,2017.0,cardiovascular,strict895_0824,1,strict895,86.231,5,False,False,False,True,2000/01/01..2026/06/24,2017/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Ribociclib+Succinate%22%5BTitle%2FAbstract%5D+OR+%22Ribociclib%22%5BTitle%2FAbstract%5D%29+AND+%28%22C1S%22%5BTitle%2FAbstract%5D+OR+%22Complement+C1s+subcomponent%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Ribociclib+Succinate%22%5BTitle%2FAbstract%5D+OR+%22Ribociclib%22%5BTitle%2FAbstract%5D%29+AND+%28%22C1S%22%5BTitle%2FAbstract%5D+OR+%22Complement+C1s+subcomponent%22%5BTitle%2FAbstract%5D%29+AND+%28%222017%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL1358,PGR,CHEMBL1358,Fulvestrant,Progesterone receptor,2019.0,oncology,strict895_0825,1,strict895,86.227,5,False,False,False,True,2000/01/01..2026/06/24,2019/01/01,True,155,42002743;41546245;41482203,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fulvestrant%22%5BTitle%2FAbstract%5D%29+AND+%28%22PGR%22%5BTitle%2FAbstract%5D+OR+%22Progesterone+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,46,42002743;41546245;41482203,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fulvestrant%22%5BTitle%2FAbstract%5D%29+AND+%28%22PGR%22%5BTitle%2FAbstract%5D+OR+%22Progesterone+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222019%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_heavy_overlap,True,True,reported_post_approval_old_drug_new_target
CHEMBL2103868,FYN,CHEMBL2103868,Cabozantinib S-Malate,Tyrosine-protein kinase Fyn,2012.0,oncology,strict895_0826,1,strict895,86.21,5,False,False,False,True,2000/01/01..2026/06/24,2012/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Cabozantinib+S-Malate%22%5BTitle%2FAbstract%5D+OR+%22Cabozantinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22FYN%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+Fyn%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Cabozantinib+S-Malate%22%5BTitle%2FAbstract%5D+OR+%22Cabozantinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22FYN%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+Fyn%22%5BTitle%2FAbstract%5D%29+AND+%28%222012%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL2103868,EPHA2,CHEMBL2103868,Cabozantinib S-Malate,Ephrin type-A receptor 2,2012.0,oncology,strict895_0827,1,strict895,86.136,5,False,False,False,True,2000/01/01..2026/06/24,2012/01/01,True,2,41827693;41648300,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Cabozantinib+S-Malate%22%5BTitle%2FAbstract%5D+OR+%22Cabozantinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22EPHA2%22%5BTitle%2FAbstract%5D+OR+%22Ephrin+type-A+receptor+2%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,2,41827693;41648300,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Cabozantinib+S-Malate%22%5BTitle%2FAbstract%5D+OR+%22Cabozantinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22EPHA2%22%5BTitle%2FAbstract%5D+OR+%22Ephrin+type-A+receptor+2%22%5BTitle%2FAbstract%5D%29+AND+%28%222012%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_sparse_signal,True,False,reported_post_approval_old_drug_new_target
CHEMBL2103868,HCK,CHEMBL2103868,Cabozantinib S-Malate,Tyrosine-protein kinase HCK,2012.0,oncology,strict895_0828,1,strict895,86.077,5,False,False,False,True,2000/01/01..2026/06/24,2012/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Cabozantinib+S-Malate%22%5BTitle%2FAbstract%5D+OR+%22Cabozantinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22HCK%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+HCK%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Cabozantinib+S-Malate%22%5BTitle%2FAbstract%5D+OR+%22Cabozantinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22HCK%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+HCK%22%5BTitle%2FAbstract%5D%29+AND+%28%222012%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL3989939,SYK,CHEMBL3989939,Larotrectinib Sulfate,Tyrosine-protein kinase SYK,2018.0,oncology,strict895_0829,1,strict895,86.051,5,False,False,False,True,2000/01/01..2026/06/24,2018/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Larotrectinib+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Larotrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22SYK%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+SYK%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Larotrectinib+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Larotrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22SYK%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+SYK%22%5BTitle%2FAbstract%5D%29+AND+%28%222018%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
