target_chembl_id,gene_symbol,uniprot_accession,target_class_l1,ot_project_assay_family,is_gpcr,chembl_kinase,ot_sm_structure_with_ligand,ot_sm_high_quality_pocket,ot_sm_med_quality_pocket,af_exact_sequence_model,p2rank_status,p2rank_tier,p2rank_top_score,p2rank_top_probability,pocket_residue_count,pocket_mean_plddt,known_unique_pocket_count,known_k1_pocket_count,known_k1_k2_pocket_count,known_drug_mapped,known_biolip2,known_biolip2_affinity,known_scpdb,known_klifs,known_gpcrdb,p2rank_top1_any_known_residue_match,p2rank_top1_any_known_center_match_4a,p2rank_top1_any_known_center_match_8a,p2rank_top1_any_known_combined_match_8a,p2rank_top1_best_known_recall,p2rank_top1_best_jaccard,p2rank_top1_minimum_center_distance,p2rank_top3_any_known_residue_match,p2rank_top3_any_known_center_match_4a,p2rank_top3_any_known_center_match_8a,p2rank_top3_any_known_combined_match_8a,p2rank_top3_best_known_recall,p2rank_top3_best_jaccard,p2rank_top3_minimum_center_distance,p2rank_all_any_known_residue_match,p2rank_all_any_known_center_match_4a,p2rank_all_any_known_center_match_8a,p2rank_all_any_known_combined_match_8a,p2rank_all_best_known_recall,p2rank_all_best_jaccard,p2rank_all_minimum_center_distance,p2rank_top1_any_k1_combined_match_8a,p2rank_top3_any_k1_combined_match_8a,p2rank_all_any_k1_combined_match_8a,p2rank_top1_any_k1_k2_combined_match_8a,p2rank_top3_any_k1_k2_combined_match_8a,p2rank_all_any_k1_k2_combined_match_8a,pdbe_raw_ligand_instance_count,pdbe_raw_unique_pdb_count,representative_known_pocket_id,representative_known_pocket_grade,representative_known_pocket_sources,representative_pdb_id,representative_chain_id,representative_ligand_id,representative_known_pocket_residues,representative_known_pocket_residue_count,pocket_decision_tier,primary_pocket_policy
CHEMBL5464,RIPK1,Q13546,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,18.11,0.744,22,81.2740909090909,53,0,30,False,True,True,True,True,False,True,False,True,True,1.0,0.4,4.57845112600915,True,True,True,True,1.0,0.6,0.7815411583383653,True,True,True,True,1.0,0.6,0.7815411583383653,False,False,False,True,True,True,97,31,KP:Q13546:708e9bdc9090,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE;SCPDB,4neu,B,Q1A,63;66;67;70;75;76;92;129;134;145;155;157;159,13.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2973,ROCK2,O75116,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,16.1,0.691,21,94.27333333333334,35,0,23,False,True,True,False,True,False,True,True,True,True,1.0,0.6363636363636364,2.3667490804899445,True,True,True,True,1.0,0.6363636363636364,2.3667490804899445,True,True,True,True,1.0,0.6363636363636364,2.3667490804899445,False,False,False,True,True,True,81,21,KP:O75116:57e807d36f65,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE,4l6q,B,1WU,98;106;119;121;153;169;170;171;172;218;219;221;231;232;384,15.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL5568,ROS1,P08922,Enzyme,kinase,False,True,True,False,False,True,completed,A_HIGH_CONFIDENCE,23.94,0.848,30,85.94033333333333,7,1,5,True,True,True,False,True,False,False,False,False,False,0.0,0.0,66.66788233330574,False,False,False,False,0.0,0.0,54.8624175043866,True,True,True,True,1.0,0.6666666666666666,1.9117526933192104,False,False,True,False,False,True,9,5,KP:P08922:1cbcf540a2df,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE,3zbf,A,VGH,1951;1959;1980;2010;2026;2027;2028;2029;2032;2033;2083;2086;2101;2102,14.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL4501,RPS6KB1,P23443,Enzyme,kinase,False,True,True,False,True,True,completed,A_HIGH_CONFIDENCE,17.71,0.734,22,89.68318181818182,27,0,25,False,True,True,True,True,False,True,True,True,True,1.0,0.625,1.18112785882346,True,True,True,True,1.0,0.625,1.18112785882346,True,True,True,True,1.0,0.625,1.18112785882346,False,False,False,True,True,True,52,20,KP:P23443:fe9d548a4cdf,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE;SCPDB,4l45,A,5FI,97;98;99;102;103;105;121;123;125;172;173;174;175;225;235;236;241,17.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL267,SRC,P12931,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,29.12,0.894,34,89.74264705882354,56,16,51,True,True,True,True,True,False,True,True,True,True,1.0,0.4444444444444444,3.945246822986581,True,True,True,True,1.0,0.4444444444444444,3.945246822986581,True,True,True,True,1.0,0.4444444444444444,3.945246822986581,False,False,False,True,True,True,73,54,KP:P12931:780e44a55866,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE,1o4a,A,197,158;178;180;181;182;188;203;204;205;206;217;218;233;238;239;240,16.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL2599,SYK,P43405,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,20.9,0.801,27,86.23037037037037,84,2,82,True,True,True,True,True,False,True,True,True,True,1.0,0.5714285714285714,2.528257855100029,True,True,True,True,1.0,0.5714285714285714,2.528257855100029,True,True,True,True,1.0,0.5714285714285714,1.7283064043331504,True,True,True,True,True,True,145,86,KP:P43405:68db016ef3a9,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE,3fqe,A,P5C,377;379;382;385;400;448;449;450;451;455;498;499;501;511;512,15.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL4128,TEK,Q02763,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,16.46,0.701,26,87.14576923076923,17,0,8,False,True,True,True,True,False,False,False,True,True,0.0,0.0,4.886493221908234,True,True,True,True,0.7692307692307693,0.5416666666666666,2.54597276153323,True,True,True,True,0.7692307692307693,0.5416666666666666,2.54597276153323,False,False,False,False,True,True,20,12,KP:Q02763:0efb7a9c51d1,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;KLIFS;PDBE;SCPDB,2osc,A,MUH,838;853;855;872;875;876;879;886;900;902;903;904;905;960;962;971;980;981;982;983,20.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL4439,TGFBR1,P36897,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,19.06,0.767,25,94.4184,46,1,41,True,True,True,True,True,False,True,True,True,True,1.0,0.7037037037037037,0.987203055353862,True,True,True,True,1.0,0.7037037037037037,0.987203055353862,True,True,True,True,1.0,0.7037037037037037,0.987203055353862,True,True,True,True,True,True,82,38,KP:P36897:4eb374f56daa,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE;SCPDB,1py5,A,PY1,211;219;230;232;260;278;280;281;282;283;340;351,12.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL3983,TTK,P33981,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,10.95,0.505,16,93.363125,113,2,108,True,True,True,True,True,False,True,True,True,True,0.9,0.6190476190476191,0.4801678978818247,True,True,True,True,1.0,0.6190476190476191,0.4801678978818247,True,True,True,True,1.0,0.75,0.4801678978818247,True,True,True,True,True,True,173,76,KP:P33981:56340b3e2515,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE;SCPDB,2zmd,A,537,531;539;551;586;602;603;605;654,8.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL3553,TYK2,P29597,Enzyme,kinase,False,True,True,False,True,True,completed,A_HIGH_CONFIDENCE,23.42,0.84,34,93.57882352941176,67,2,62,True,True,True,True,True,False,True,True,True,True,1.0,0.4285714285714285,3.5007973520328184,True,True,True,True,1.0,0.5161290322580645,0.6498060173652505,True,True,True,True,1.0,0.5161290322580645,0.6498060173652505,False,True,True,True,True,True,102,51,KP:P29597:af520e42f02e,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE,3nz0,A,IZA,903;911;928;960;978;979;980;981;984;1028;1030;1041,12.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL5491,WEE1,P30291,Enzyme,kinase,False,True,True,True,False,True,completed,A_HIGH_CONFIDENCE,20.73,0.798,21,92.72619047619048,25,1,21,True,True,True,True,True,False,True,True,True,True,1.0,0.6363636363636364,2.0772026305999685,True,True,True,True,1.0,0.6363636363636364,2.0772026305999685,True,True,True,True,1.0,0.6363636363636364,2.0772026305999685,True,True,True,True,True,True,75,28,KP:P30291:85bff47765cb,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;KLIFS;PDBE,5v5y,A,8X7,305;310;313;326;328;360;374;376;377;378;379;382;386;433,14.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL2073,YES1,P07947,Enzyme,kinase,False,True,False,False,False,True,completed,A_HIGH_CONFIDENCE,28.57,0.89,30,85.06099999999999,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,1,1,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL4295690,A2M,P01023,Unclassified protein,excluded_or_review,False,False,False,False,True,True,completed,A_HIGH_CONFIDENCE,12.05,0.551,21,85.36047619047619,35,0,0,False,False,False,False,False,False,False,False,False,False,0.1666666666666666,0.0384615384615384,40.913923684883855,False,True,True,True,0.1666666666666666,0.0384615384615384,3.345064773998385,True,True,True,True,0.25,0.0625,2.6752420724724213,False,False,False,False,False,False,43,10,KP:P01023:b556e84e6c57,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,7o7s,C,NAG,29;54;55;111;112;245;364;375;393;395;411;867;1422,13.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL4550,ALOX5AP,P20292,Other cytosolic protein,excluded_or_review,False,False,True,True,False,True,completed_no_pocket,D_NO_POCKET,,,0,,8,2,7,True,True,True,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,12,4,KP:P20292:52749869c5cc,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE,6vgc,C,QY1,21;23;24;25;27;28;61;62;63;66,10.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL4677,BCL2L2,Q92843,Other cytosolic protein,excluded_or_review,False,False,False,True,False,True,completed,A_HIGH_CONFIDENCE,16.3,0.697,12,76.23916666666666,2,0,0,False,False,False,False,False,False,True,False,True,True,0.6,0.2142857142857142,4.425130802586518,True,False,True,True,0.6,0.2142857142857142,4.425130802586518,True,False,True,True,0.6,0.2142857142857142,4.425130802586518,False,False,False,False,False,False,4,2,KP:Q92843:981da18aed27,K4_FUNCTIONAL_OR_FRAGMENT_SITE,PDBE,4cim,B,EDO,8;16;21;29;34;35;36;37;40;42;43;47;51;54;55;58;67;76;80;128;145;148,22.0,E4_功能配体或片段口袋待复核,区分辅因子/底物/片段；不可直接视为药物口袋
CHEMBL6093,CALM1,P0DP23,Unclassified protein,excluded_or_review,False,False,True,False,False,True,completed,C_WEAK_REVIEW,3.67,0.111,9,83.30555555555556,43,0,19,False,True,True,True,False,False,True,True,True,True,1.0,0.6666666666666666,1.689554764420291,True,True,True,True,1.0,0.7272727272727273,0.8956019138899103,True,True,True,True,1.0,0.7272727272727273,0.8956019138899103,False,False,False,True,True,True,1921,233,KP:P0DP23:8a598cca0cd1,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE;SCPDB,1ctr,A,TFP,93;101;106;125;129;137;145,7.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3610,CCND1,P24385,Other cytosolic protein,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,2.27,0.046,12,94.72916666666669,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,9.073648450871348,False,False,False,False,0.0,0.0,9.073648450871348,False,False,False,False,0.0,0.0,9.073648450871348,False,False,False,False,False,False,1,1,KP:P24385:db969493ef62,K4_FUNCTIONAL_OR_FRAGMENT_SITE,PDBE,2w96,A,GOL,37;87;148;151,4.0,E4_功能配体或片段口袋待复核,区分辅因子/底物/片段；不可直接视为药物口袋
CHEMBL1795122,EEF1A2,Q05639,Unclassified protein,excluded_or_review,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,18.52,0.754,19,81.74473684210527,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL4804243,FLNA,P21333,Structural protein,excluded_or_review,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,15.0,0.659,28,73.64678571428571,10,0,1,False,True,False,False,False,False,False,False,False,False,0.0,0.0,46.52736700793103,True,False,True,True,1.0,0.1764705882352941,6.481040391788961,True,False,True,True,1.0,0.3636363636363636,5.662185480889867,False,False,False,False,False,True,27,12,KP:P21333:f0df10cf3bab,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,2brq,B,GSH,2263;2285;2287;2291,4.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL5398,HNF4A,P41235,Unclassified protein,excluded_or_review,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,18.92,0.763,18,95.28055555555557,16,0,0,False,False,False,False,False,False,True,True,True,True,1.0,0.8333333333333334,0.88874451163026,True,True,True,True,1.0,0.8333333333333334,0.88874451163026,True,True,True,True,1.0,0.8333333333333334,0.88874451163026,False,False,False,False,False,False,27,7,KP:P41235:fe26cd137a37,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,8c1l,A,PLM,187;190;191;194;228;229;232;235;243;245;246;251;258;261;268;351;354;355;358,19.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL2069156,KEAP1,Q14145,Unclassified protein,excluded_or_review,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,20.91,0.801,40,97.97175,96,0,45,False,True,True,True,False,False,True,True,True,True,1.0,0.4634146341463415,0.6899593917197061,True,True,True,True,1.0,0.4634146341463415,0.6899593917197061,True,True,True,True,1.0,0.4634146341463415,0.6899593917197061,False,False,False,True,True,True,286,82,KP:Q14145:c4157b3116f2,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE;SCPDB,4iqk,A,IQK,334;363;415;508;509;525;555;556;572;577;602;603,12.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL4581,KIF11,P52732,Other cytosolic protein,excluded_or_review,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,11.57,0.533,20,86.4025,167,4,141,True,True,True,True,False,False,True,False,False,True,0.3333333333333333,0.088235294117647,9.455153776644778,True,True,True,True,1.0,0.5714285714285714,1.9494392552731683,True,True,True,True,1.0,0.5714285714285714,1.9494392552731683,False,False,True,False,True,True,358,61,KP:P52732:913593d786e1,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE;SCPDB,3cjo,B,K30,116;117;118;119;127;136;137;160,8.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL4531,LGALS3,P17931,Other cytosolic protein,excluded_or_review,False,False,True,False,False,True,completed,C_WEAK_REVIEW,3.72,0.114,10,98.826,74,1,58,True,True,True,False,False,False,True,True,True,True,1.0,0.8,3.210683523626845,True,True,True,True,1.0,0.8,3.210683523626845,True,True,True,True,1.0,0.8,3.210683523626845,True,True,True,True,True,True,510,165,KP:P17931:4d4afba60da9,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE,1kjr,A,BEK,144;146;158;160,4.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL4361,MCL1,Q07820,Other cytosolic protein,excluded_or_review,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,17.04,0.716,19,68.95473684210526,95,1,83,True,True,True,True,False,False,True,True,True,True,1.0,0.55,1.7231672714961703,True,True,True,True,1.0,0.55,1.7231672714961703,True,True,True,True,1.0,0.55,1.7231672714961703,True,True,True,True,True,True,215,122,KP:Q07820:5879c59ab5e8,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE,8t6f,A,YI7,224;227;228;230;231;234;235;246;249;250;253;254;263;266;267;270;271;274;290;294,20.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL1615381,MEN1,O00255,Unclassified protein,excluded_or_review,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,11.66,0.536,18,96.81222222222222,88,10,52,True,True,True,False,False,False,True,True,True,True,1.0,0.6,1.8334733792722488,True,True,True,True,1.0,0.6,1.097435061860154,True,True,True,True,1.0,1.0,1.097435061860154,True,True,True,True,True,True,296,64,KP:O00255:07a1b60350f0,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE,7uj4,B,OQ4,155;177;178;179;180;181;182;238;242;319;326;363;366;367;371,15.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL3923,NISCH,Q9Y2I1,Other cytosolic protein,excluded_or_review,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,14.93,0.657,21,64.57523809523809,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,2,2,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL1741208,NLRP3,Q96P20,Unclassified protein,excluded_or_review,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,36.43,0.936,32,83.04,55,0,34,False,True,False,False,False,False,True,True,True,True,1.0,0.303030303030303,0.8793807629519754,True,True,True,True,1.0,0.3333333333333333,0.8793807629519754,True,True,True,True,1.0,0.3333333333333333,0.8793807629519754,False,False,False,True,True,True,144,19,KP:Q96P20:5ff2dc4a6fbb,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,8zem,A,A1D79,227;228;351;352;353;410;411;414;439;443;524;574;575;578;624;626;628;629;632;659;661,21.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL1293266,NOD2,Q9HC29,Unclassified protein,excluded_or_review,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,67.1,0.987,42,86.60976190476191,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL4523374,PDE4,Q86V67,Unclassified protein,,False,False,False,False,False,True,completed,B_MODERATE_CONFIDENCE,6.21,0.258,13,98.19692307692308,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL4523230,UTRN,P46939,Unclassified protein,excluded_or_review,False,False,True,False,False,False,not_run_no_exact_structure,NOT_RUN,,,0,,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P3_无实验口袋且无精确AF结构,先补全或校正结构，暂不进行口袋筛选
CHEMBL5661,XPO1,O14980,Unclassified protein,excluded_or_review,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,10.88,0.501,19,87.88842105263159,9,0,1,False,True,False,False,False,False,True,False,True,True,1.0,0.1578947368421052,5.849627886075794,True,True,True,True,1.0,0.625,0.7828749712300874,True,True,True,True,1.0,0.625,0.7828749712300874,False,False,False,False,True,True,11,10,KP:O14980:3fa51bbd74ab,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,6tvo,A,LMB,514;518;521;522;525;528;529;537;541;544;545;558;561;564;565;568;572,17.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2176846,AGER,Q15109,Membrane receptor,excluded_or_review,False,False,True,True,False,True,completed,C_WEAK_REVIEW,4.02,0.131,12,91.29833333333332,22,0,18,False,True,False,False,False,False,False,False,False,False,0.0,0.0,33.576314312678065,False,False,False,False,0.0,0.0,33.576314312678065,False,False,False,False,0.0,0.0,33.576314312678065,False,False,False,False,False,False,71,19,KP:Q15109:1aed434ae4a0,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,6xq7,B,V6V,48;50;52;56;57;77;78;79;80;85;91;92;98;99;100;102;108;110;111;112;179;181,22.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2487,APP,P05067,Membrane receptor,excluded_or_review,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,42.82,0.953,32,74.5721875,18,0,5,False,True,False,False,False,False,True,False,False,True,0.6,0.1052631578947368,8.271069440525812,True,False,True,True,0.6,0.1176470588235294,6.668827905011995,True,True,True,True,0.8,0.5,3.765900841764157,False,False,False,False,False,False,83,49,KP:P05067:4af59df94c95,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,2m9s,A,23Y,680;681;682;684;686;690;699,7.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL1976,GHR,P10912,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.19,0.009,6,95.79,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,42.75888558732559,False,False,False,False,0.0,0.0,42.75888558732559,False,False,False,False,0.0,0.0,42.75888558732559,False,False,False,False,False,False,1,1,KP:P10912:b356a7be1704,K4_FUNCTIONAL_OR_FRAGMENT_SITE,PDBE,1axi,B,SO4,166;167;168,3.0,E4_功能配体或片段口袋待复核,区分辅因子/底物/片段；不可直接视为药物口袋
CHEMBL278,ITGA4,P13612,Membrane receptor,excluded_or_review,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,23.92,0.848,39,96.1948717948718,8,0,0,False,False,False,False,False,False,False,False,False,False,0.0909090909090909,0.0204081632653061,8.546264498744467,True,False,True,True,1.0,0.25,4.998327466707682,True,False,True,True,1.0,0.25,4.998327466707682,False,False,False,False,False,False,22,4,KP:P13612:a0707df40bcf,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,3v4p,C,NAG,48;61;62;137;138;209;210;231;286;482;518;520;620,13.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL1864,MPL,P40238,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,14.46,0.639,25,82.5732,3,0,1,False,True,False,False,False,False,False,False,False,False,0.0,0.0,11.6686967657061,True,False,False,True,0.4,0.1428571428571428,8.14085484058987,True,False,True,True,0.4,0.1428571428571428,6.265198853188939,False,False,False,False,True,True,4,1,KP:P40238:640da05df2bb,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,8g04,B,MAN,257;269;272;290;473,5.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
