target_id,target_name,organism,target_type,component_id,uniprot_id,gene,protein_length,protein_sha256,small_molecule_moa,chembl_gpcr,ot_class_contains_gpcr,is_gpcr,assay_lane,evidence_class,af_exact_sequence_model,structure_ready_strict,legacy_384_member,local_exact_af_file_exists
CHEMBL4770,ATP-sensitive inward rectifier potassium channel 8,Homo sapiens,SINGLE PROTEIN,3086,Q15842,KCNJ8,424,f62bb087ea9a01852d3f792583b5a06baf0f905c43ca0e011e4fd124bc63ab37,True,False,False,False,ION_CHANNEL_FUNCTIONAL,SM_MOA_NON_GPCR,True,False,True,True
CHEMBL4791,Endothelin-converting enzyme 1,Homo sapiens,SINGLE PROTEIN,3108,P42892,ECE1,770,e3eb0529ac8c161622b5b757f7a6500333d7b1781b474e1e4b71785d579f4a31,True,False,False,False,ENZYME_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL4794,Transient receptor potential cation channel subfamily V member 1,Homo sapiens,SINGLE PROTEIN,3111,Q8NER1,TRPV1,839,ed2277a5b7e4e7c44a5a8b9cb05f59452041ffcfcca4654de1a91e4705570cda,True,False,False,False,ION_CHANNEL_FUNCTIONAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL4801,Caspase-1,Homo sapiens,SINGLE PROTEIN,3119,P29466,CASP1,404,beec7f48b884ff00dab1aa4e52663858ce7c00a8499385c4008b88cd8c058176,True,False,False,False,ENZYME_BIOCHEMICAL,SM_MOA_NON_GPCR,True,False,True,True
CHEMBL4804243,Filamin-A,Homo sapiens,SINGLE PROTEIN,19796,P21333,FLNA,2647,ce6f63b72268824fe1f46266e0788e12fc8686fc98243d4e72e0348de847f251,True,False,False,False,NONCANONICAL_REVIEW,SM_MOA_NON_GPCR,True,True,False,True
CHEMBL4804244,Myristoylated alanine-rich C-kinase substrate,Homo sapiens,SINGLE PROTEIN,19797,P29966,MARCKS,332,a0ff1bec77195b3fef9795c96769bb32cf9e7cfcfe5152a58842cba8594e33bd,False,False,False,False,NONCANONICAL_REVIEW,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL4804245,Ephrin-B2,Homo sapiens,SINGLE PROTEIN,19798,P52799,EFNB2,333,d99c66976d599f008194ecc3283d6fb174fee0bdf6f1033c0f991778362e25a3,False,False,False,False,NONCANONICAL_REVIEW,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL4804246,Leukocyte immunoglobulin-like receptor subfamily A member 4,Homo sapiens,SINGLE PROTEIN,19799,P59901,LILRA4,499,6c29d8da608bde3f24b34426ebf44430f6c4a5d9c8304e6953eddac9e54b10ad,False,False,False,False,NONCANONICAL_REVIEW,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL4804247,Growth arrest-specific protein 6,Homo sapiens,SINGLE PROTEIN,19800,Q14393,GAS6,678,7df33ec92371bd7ab9c4576fb6680c7660f627253cd1173b6fc270d0826f1491,False,False,False,False,EXTRACELLULAR_SPECIAL,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL4804257,Cancer/testis antigen 1,Homo sapiens,SINGLE PROTEIN,19808,P78358,CTAG1A,180,8bc781a703ce6e2649f88d9263abc8327cf5e4a4846edf5103d0dde5d4a0a802,False,False,False,False,NONCANONICAL_REVIEW,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL4804258,Lymphocyte antigen 75,Homo sapiens,SINGLE PROTEIN,19809,O60449,LY75,1722,461254012a4d1730ee3cf11c55c6884de25c4ef4df51786597d4849674c809ee,False,False,False,False,NONCANONICAL_REVIEW,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL4805,P2X purinoceptor 7,Homo sapiens,SINGLE PROTEIN,3123,Q99572,P2RX7,595,155a223fdcfff03dcbafe49e96681986d306ca27fba7bd88c55e1480c0f59316,True,False,False,False,ION_CHANNEL_FUNCTIONAL,SM_MOA_NON_GPCR,True,False,False,True
CHEMBL4816,RAC-gamma serine/threonine-protein kinase,Homo sapiens,SINGLE PROTEIN,3133,Q9Y243,AKT3,479,7807e896342f7584ad6033dfdf0a6b0076732db9c708df5d0544de83fdf47511,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL4822,Beta-secretase 1,Homo sapiens,SINGLE PROTEIN,3139,P56817,BACE1,501,4bc37e873a119418b1c915dcfcbc6cc483e3c641a511a9203a50ff1614c7b6b1,True,False,False,False,ENZYME_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL4860,Apoptosis regulator Bcl-2,Homo sapiens,SINGLE PROTEIN,3176,P10415,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,True,False,False,False,ION_CHANNEL_FUNCTIONAL,SM_MOA_NON_GPCR,True,False,True,True
CHEMBL4876,Integrin beta-6,Homo sapiens,SINGLE PROTEIN,3192,P18564,ITGB6,788,871c82602ef83b96fc7e48abb1d783377410233b25a6bf2f2850d98965d21860,False,False,False,False,NON_GPCR_MEMBRANE_SPECIAL,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL4895,Tyrosine-protein kinase receptor UFO,Homo sapiens,SINGLE PROTEIN,3211,P30530,AXL,894,0e1b606ba4a2733bcc0bfda24d9072606dc3876638804d08520b6d5c668ea019,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL4898,BDNF/NT-3 growth factors receptor,Homo sapiens,SINGLE PROTEIN,3214,Q16620,NTRK2,822,5700fd20b890228dc7e812e55ae9c8c398a6acd114445a1139ed0655f81a77ad,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,False,True,True
CHEMBL4899,Mitogen-activated protein kinase kinase kinase 8,Homo sapiens,SINGLE PROTEIN,3215,P41279,MAP3K8,467,85be618bbf0bc60ffeab00ec3415cc19dfeb475b3da875a80c6c34f2c9af80bf,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL4915,Galectin-1,Homo sapiens,SINGLE PROTEIN,3228,P09382,LGALS1,135,4c0cef143858b123b57fe94ba580d433ebbad7bbfb5265d8ae729c1e43be5e46,False,False,False,False,NONCANONICAL_REVIEW,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL4917,Complement C3,Homo sapiens,SINGLE PROTEIN,3230,P01024,C3,1663,acb81aed23fd741ade0fd0b3aa26abe602ba3332f932ef310db5f4f08a27bdb2,False,False,False,False,EXTRACELLULAR_SPECIAL,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL4929,Serum amyloid P-component,Homo sapiens,SINGLE PROTEIN,3242,P02743,APCS,223,159faf197933f3e0aa8ba281ce805d5e98f352443a8536230649f4e70bb304f1,True,False,False,False,EXTRACELLULAR_SPECIAL,SM_MOA_NON_GPCR,True,False,False,True
CHEMBL4937,Casein kinase I isoform epsilon,Homo sapiens,SINGLE PROTEIN,3250,P49674,CSNK1E,416,2546fc8eb85f6ddb0c86a8118b17e473bd385a8c6e3d14c60d4193d21d098fc1,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL4954,Ephrin type-A receptor 3,Homo sapiens,SINGLE PROTEIN,3267,P29320,EPHA3,983,caf7cc501ead177b8c037dc3cb177eefe7bc30e7bc3cb74a998af92a354098f7,False,False,False,False,KINASE_BIOCHEMICAL,OT_DIRECT_EXTENSION_NON_GPCR,True,True,False,True
CHEMBL4956,Gamma-aminobutyric acid receptor subunit alpha-2,Homo sapiens,SINGLE PROTEIN,3269,P47869,GABRA2,451,53fa4ae6a617800609887f91e4486400c41053d4ecf0df681c3dd225675c2938,True,False,False,False,ION_CHANNEL_FUNCTIONAL,SM_MOA_NON_GPCR,True,False,True,True
CHEMBL4979,Sodium/glucose cotransporter 1,Homo sapiens,SINGLE PROTEIN,3292,P13866,SLC5A1,664,e8bea1dfd0a8c2ec4d98cd0838eacf112aef4b3cf82ace51b15a0ba957e1b4ae,True,False,False,False,TRANSPORTER_MEMBRANE_FUNCTIONAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL4998,Integrin alpha-2,Homo sapiens,SINGLE PROTEIN,3310,P17301,ITGA2,1181,f51551a96d9892d7519de005d52cf5b94a1771c79864600e3dfbd707dab04ab9,False,False,False,False,NON_GPCR_MEMBRANE_SPECIAL,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,True,False,True
CHEMBL5024,Serine/threonine-protein kinase ATR,Homo sapiens,SINGLE PROTEIN,3335,Q13535,ATR,2644,88555a84c4118f20e778a3d47999537e19f9b068685bead8229317a09867f549,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,False,True
CHEMBL5122,Discoidin domain-containing receptor 2,Homo sapiens,SINGLE PROTEIN,3427,Q16832,DDR2,855,39060bb69c4e8f76b5ea4babc2f97724fa4e7d5c79be4dc83ef5cc192a840c31,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,False,True,True
CHEMBL5141,Cytochrome P450 26A1,Homo sapiens,SINGLE PROTEIN,3445,O43174,CYP26A1,497,90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,True,False,False,False,ENZYME_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,SINGLE PROTEIN,3449,P15056,BRAF,766,1a1d669b0622fbe831f52ddb1be8e99ed35c39eea791b55b52db12a80811e274,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,False,True,True
CHEMBL5147,Ephrin type-B receptor 4,Homo sapiens,SINGLE PROTEIN,3451,P54760,EPHB4,987,37003eca217f6b25fc4ae29a2d6ffc1e7b18df0a7f2e9f9ea509a636a68f8260,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,False,True,True
CHEMBL5163,Sodium channel protein type 3 subunit alpha,Homo sapiens,SINGLE PROTEIN,3467,Q9NY46,SCN3A,2000,92527863dc4b011caad9cf573b20b6c8616efaf0581b30b1aea9ec850f141aa3,True,False,False,False,ION_CHANNEL_FUNCTIONAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5167,Sodium channel protein type 11 subunit alpha,Homo sapiens,SINGLE PROTEIN,3471,Q9UI33,SCN11A,1791,31f3d057dcbc2abdd4120b7c760ca6af6ae43dd23ee21bbb6f2b25d42fe0fcc2,True,False,False,False,ION_CHANNEL_FUNCTIONAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5174,Neuropilin-1,Homo sapiens,SINGLE PROTEIN,3478,O14786,NRP1,923,1d2551ade453a33a915755fda9144bb4924af48001cae8fe701fa2663318092c,False,False,False,False,NON_GPCR_MEMBRANE_SPECIAL,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL5191,T-cell-specific surface glycoprotein CD28,Homo sapiens,SINGLE PROTEIN,3493,P10747,CD28,220,ecde17e42264c2bbec2b8d2dfe0fff4fb8be50b6c3d962af0b29816dbda0647f,False,False,False,False,NONCANONICAL_REVIEW,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL5202,Sodium channel protein type 8 subunit alpha,Homo sapiens,SINGLE PROTEIN,3503,Q9UQD0,SCN8A,1980,48b7226dc34e609ce66665fa7364fb3124108ada1effd7c7ef61ca7ca51b1974,True,False,False,False,ION_CHANNEL_FUNCTIONAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5216,Uridine 5'-monophosphate synthase,Homo sapiens,SINGLE PROTEIN,3516,P11172,UMPS,480,c303d7e7724c7beedc8089712b3939a89de9ef2ec912b0e488240d9c7393bb88,True,False,False,False,ENZYME_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5251,Tyrosine-protein kinase BTK,Homo sapiens,SINGLE PROTEIN,3549,Q06187,BTK,659,2050e121c40716b1679af0b304ba648e1f3f6d4bf32ac563318974ec64d5167a,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5255,Toll-like receptor 4,Homo sapiens,SINGLE PROTEIN,3553,O00206,TLR4,839,f94b50d07a54dfafb481d544c5ae3034e5f8c23d13aeffce054621d6e348af4c,True,False,False,False,NON_GPCR_MEMBRANE_SPECIAL,SM_MOA_NON_GPCR,True,False,False,True
CHEMBL5274,Tyrosine-protein kinase receptor Tie-1,Homo sapiens,SINGLE PROTEIN,3572,P35590,TIE1,1138,cc60094ef6b722f9b931475bc87443cd9997a568acee98efe3b6c1c824c85b15,False,False,False,False,KINASE_BIOCHEMICAL,OT_DIRECT_EXTENSION_NON_GPCR,True,True,False,True
CHEMBL5275,Bone morphogenetic protein receptor type-1A,Homo sapiens,SINGLE PROTEIN,3573,P36894,BMPR1A,532,2d43213963de67d768d71ee3edbd337e1d66e34f88a5ef5ebdcbee782cb3980d,False,False,False,False,KINASE_BIOCHEMICAL,OT_DIRECT_EXTENSION_NON_GPCR,True,True,False,True
CHEMBL5285,Mitogen-activated protein kinase kinase kinase 5,Homo sapiens,SINGLE PROTEIN,3582,Q99683,MAP3K5,1374,acb6bfceb028a3ae5829248426f3ea5eb5863b320d20d32d78a5fa3bcb55f7fe,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5287,Hepatic sodium/bile acid cotransporter,Homo sapiens,SINGLE PROTEIN,3584,Q14973,SLC10A1,349,53e4ed46e55eff8bb425d1e4ac3e76de26c0480de96c677439fdeeba06e70471,False,False,False,False,TRANSPORTER_MEMBRANE_FUNCTIONAL,OT_DIRECT_EXTENSION_NON_GPCR,True,False,False,True
CHEMBL5305024,Plasma protease C1 inhibitor,Homo sapiens,SINGLE PROTEIN,20513,P05155,SERPING1,500,c91d27d3352cd8619fffbd14d6583fb82e0a648bc8d24aff72e964c392da2589,False,False,False,False,NONCANONICAL_REVIEW,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL5311,Activin receptor type-1-like,Homo sapiens,SINGLE PROTEIN,3608,P37023,ACVRL1,503,41225f390d79410ec5e7bfef7e5f05341e7142207310e2a3d53bb09826db1795,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5331,Tyrosine-protein kinase Mer,Homo sapiens,SINGLE PROTEIN,3627,Q12866,MERTK,999,aa54247704f55ea2a11e5e339c873318fa24bfd23de6d43aa67e2f416e2b8e82,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5349,High affinity immunoglobulin gamma Fc receptor I,Homo sapiens,SINGLE PROTEIN,3645,P12314,FCGR1A,374,3fe218549c0d053a538065be111a7d0da2416f5b21ef8cfbe4ac640a4d272c55,False,False,False,False,NON_GPCR_MEMBRANE_SPECIAL,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,SINGLE PROTEIN,3662,Q9UGN5,PARP2,583,632f3cd643185c2ab1b1d79edf533faab80d97ad98dab3ec2b2e20ad3635b044,True,False,False,False,ENZYME_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5378,P-selectin,Homo sapiens,SINGLE PROTEIN,5014,P16109,SELP,830,def353dc153b1f5fc8a7709c5dbdbe350597b84dd6c423a0fe0af3e202648a41,True,False,False,False,EXTRACELLULAR_SPECIAL,SM_MOA_NON_GPCR,True,False,False,True
CHEMBL5398,Hepatocyte nuclear factor 4-alpha,Homo sapiens,SINGLE PROTEIN,3693,P41235,HNF4A,474,514960cc107b46ce490896aece2217b057ec0c403c2b265af775304fe85a3847,True,False,False,False,NONCANONICAL_REVIEW,SM_MOA_NON_GPCR,True,True,False,True
CHEMBL5443,Cell division cycle 7-related protein kinase,Homo sapiens,SINGLE PROTEIN,5015,O00311,CDC7,574,6a25cf3375cffdb55b1ac9fcd0bfd67323d01427cd5e8efd34cb623c84d72b48,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5451,Sodium channel protein type 10 subunit alpha,Homo sapiens,SINGLE PROTEIN,3744,Q9Y5Y9,SCN10A,1956,c345e66ed21d45f9acfe03a6e99ca5b9744199478b48087e17cb99e2ac0364f4,True,False,False,False,ION_CHANNEL_FUNCTIONAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5464,Receptor-interacting serine/threonine-protein kinase 1,Homo sapiens,SINGLE PROTEIN,3756,Q13546,RIPK1,671,a5738db82a0d8d4b3b1be01d61879e9adcd8fef0377366ac0d930a850c227edc,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5466,Activin receptor type-2B,Homo sapiens,SINGLE PROTEIN,3758,Q13705,ACVR2B,512,3f5bc742b8501d981e4ee44d17484d634855cddebe1472ea78eeb13cc38b1649,False,False,False,False,KINASE_BIOCHEMICAL,OT_DIRECT_EXTENSION_NON_GPCR,True,True,False,True
CHEMBL5467,Bone morphogenetic protein receptor type-2,Homo sapiens,SINGLE PROTEIN,3759,Q13873,BMPR2,1038,8cf7ac731c31e2b6a6f1e239a4eb72e5fdc74cbf4b78e6e632c88ee776a35da0,False,False,False,False,KINASE_BIOCHEMICAL,OT_DIRECT_EXTENSION_NON_GPCR,True,True,False,True
CHEMBL5469,Protein-tyrosine kinase 2-beta,Homo sapiens,SINGLE PROTEIN,3761,Q14289,PTK2B,1009,87744367b800f3cc95c3a6d293b833f1eb880275dbff337dd1b2025d071efdaf,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5476,Bone morphogenetic protein receptor type-1B,Homo sapiens,SINGLE PROTEIN,3768,O00238,BMPR1B,502,ce1def7aae1584f1d555b8d5bc63790ee6e9c5a5474f8b1eba016a52c334af8e,False,False,False,False,KINASE_BIOCHEMICAL,OT_DIRECT_EXTENSION_NON_GPCR,True,True,False,True
CHEMBL5479,Hepatocyte growth factor,Homo sapiens,SINGLE PROTEIN,3771,P14210,HGF,728,6b792f9f0f9499b4fd5f139e373266d8937f5ebb0da7814b0700fdac917414c6,False,False,False,False,EXTRACELLULAR_SPECIAL,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,True,False,True
CHEMBL5491,Wee1-like protein kinase,Homo sapiens,SINGLE PROTEIN,3783,P30291,WEE1,646,5ef1f29ae6c48b186caa6e996c42991c0077374bda1649603ab90d4cbe9752aa,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5498501,Vitamin K-dependent protein S,Homo sapiens,SINGLE PROTEIN,22950,P07225,PROS1,676,dc60fe368a602b29da69209260888dd9e7afd7ff8c416d9a91e6588d897ede1f,False,False,False,False,NONCANONICAL_REVIEW,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL5498502,BCL11 transcription factor A,Homo sapiens,SINGLE PROTEIN,22951,Q9H165,BCL11A,835,5ed67168e66267e7ecede171c8737f22ec760d1e287a1395df8b6ef447b1cd8c,False,False,False,False,NONCANONICAL_REVIEW,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,True,False,True
CHEMBL5498504,Dystrophin,Homo sapiens,SINGLE PROTEIN,22953,P11532,DMD,3685,f57a786ef3672a3e253c59c58b9fbdb04109bcd856354d930117441f4328ff1a,False,False,False,False,NONCANONICAL_REVIEW,NO_DIRECT_SM_EVIDENCE_NON_GPCR,False,False,False,False
CHEMBL5498505,Collagen alpha-1(VII) chain,Homo sapiens,SINGLE PROTEIN,22954,Q02388,COL7A1,2944,509f2b37b55617c4a7620d901dae831c4007a3b545fe9c3f23b3b37ce6701b78,False,False,False,False,NONCANONICAL_REVIEW,NO_DIRECT_SM_EVIDENCE_NON_GPCR,False,False,False,False
CHEMBL5522,Transient receptor potential cation channel subfamily V member 3,Homo sapiens,SINGLE PROTEIN,3814,Q8NET8,TRPV3,790,2c47822e35494bbc97f05ada9d1074089854b56ef0cd1f0f106fcc6b6b5b07fa,False,False,False,False,ION_CHANNEL_FUNCTIONAL,OT_DIRECT_EXTENSION_NON_GPCR,True,True,False,True
CHEMBL5568,Proto-oncogene tyrosine-protein kinase ROS,Homo sapiens,SINGLE PROTEIN,3859,P08922,ROS1,2347,cf559ca22e969dc6a8bb865fe5e89cf38d07e22a24caf182f8384201045496e1,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5580,Ectonucleotide pyrophosphatase/phosphodiesterase family member 3,Homo sapiens,SINGLE PROTEIN,3871,O14638,ENPP3,875,332a615fa2c3bc173a06bcc49fae71432ccdd91eb59277b93cb8bbbbf0e67a42,False,False,False,False,ENZYME_BIOCHEMICAL,OT_DIRECT_EXTENSION_NON_GPCR,True,True,False,True
CHEMBL5608,NT-3 growth factor receptor,Homo sapiens,SINGLE PROTEIN,3897,Q16288,NTRK3,839,3394a44c77135f9edf6d1f3be38c64fdbf7e38bad6cdbf742241f2c25025b7c1,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,False,True,True
CHEMBL5616,Activin receptor type-2A,Homo sapiens,SINGLE PROTEIN,3917,P27037,ACVR2A,513,6283e1d55ac251bbad7cb4d2689de41e6d1bf065cce5a2ce68edbcb3fb85c985,False,False,False,False,KINASE_BIOCHEMICAL,OT_DIRECT_EXTENSION_NON_GPCR,True,True,False,True
CHEMBL5619,DNA repair nuclease/redox regulator APEX1,Homo sapiens,SINGLE PROTEIN,3920,P27695,APEX1,318,26609ead5948182ab7db59542853a0a1d88afd779de2e29919cf8ca312cfc55b,True,False,False,False,ENZYME_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5661,Exportin-1,Homo sapiens,SINGLE PROTEIN,3971,O14980,XPO1,1071,9d6ddb14d57b4928c7f03be948a131de842eda0614bccf1bfc98e6e0b1f4d5df,True,False,False,False,NONCANONICAL_REVIEW,SM_MOA_NON_GPCR,True,True,False,True
CHEMBL5689,Tryptophan 5-hydroxylase 1,Homo sapiens,SINGLE PROTEIN,4011,P17752,TPH1,444,11464cac78fa396921bed3a7cd586d5bd145164fc65b01b3a84a2ed8f3a2bb8f,True,False,False,False,ENZYME_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5697,Egl nine homolog 1,Homo sapiens,SINGLE PROTEIN,4019,Q9GZT9,EGLN1,426,cb17e7a0aae2e99ddfd0bf964ad621c4b9f2342f01a43321ac1acd75c135d635,True,False,False,False,ENZYME_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5705,Prolyl hydroxylase EGLN3,Homo sapiens,SINGLE PROTEIN,4027,Q9H6Z9,EGLN3,239,9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,True,False,False,False,ENZYME_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5714,Tumor necrosis factor ligand superfamily member 6,Homo sapiens,SINGLE PROTEIN,4070,P48023,FASLG,281,53a6da74b7f56161c0ca6ecefc9966b7566ee3b75ef1afa0dd752d168b8d4ea0,False,False,False,False,EXTRACELLULAR_SPECIAL,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL5721,GMP synthase [glutamine-hydrolyzing],Homo sapiens,SINGLE PROTEIN,4077,P49915,GMPS,693,f59ab0673a16b8a9d27cc39a4b28a9bca0e3952e77e9644cfc3c455a520bc990,True,False,False,False,ENZYME_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5731,Complement factor B,Homo sapiens,SINGLE PROTEIN,4087,P00751,CFB,764,f9c47916ec9ee1cf8af91ccc42f6a3a095bebec36067307a68a484b6c928c423,True,False,False,False,ENZYME_BIOCHEMICAL,SM_MOA_NON_GPCR,True,False,True,True
CHEMBL5742,Translocator protein,Homo sapiens,SINGLE PROTEIN,4097,P30536,TSPO,169,20a6b94861f0cf314539c09f81e963061ffb85f749a47a103bb6de76c0fb62fc,True,False,False,False,NON_GPCR_MEMBRANE_SPECIAL,SM_MOA_NON_GPCR,True,False,False,True
CHEMBL5804,Toll-like receptor 9,Homo sapiens,SINGLE PROTEIN,4217,Q9NR96,TLR9,1032,b17771e006a986a20bb8aaf49a621d867d7e13dcd905de470b145eae695a1aba,True,False,False,False,NON_GPCR_MEMBRANE_SPECIAL,SM_MOA_NON_GPCR,True,True,False,True
CHEMBL5805,Toll-like receptor 8,Homo sapiens,SINGLE PROTEIN,5035,Q9NR97,TLR8,1041,6e4cfb2991dbf1a983f4709781db5da383101532e39b404912a5528f75e51d17,True,False,False,False,NON_GPCR_MEMBRANE_SPECIAL,SM_MOA_NON_GPCR,True,False,False,True
CHEMBL5807,Myelin-associated glycoprotein,Homo sapiens,SINGLE PROTEIN,4252,P20916,MAG,626,28788d540965503ac4ba2957cf738ab146ac26405f42f0d7b99d0d273a39a065,False,False,False,False,EXTRACELLULAR_SPECIAL,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL5838,Receptor tyrosine-protein kinase erbB-3,Homo sapiens,SINGLE PROTEIN,4282,P21860,ERBB3,1342,17edac2fa022b912a92821032c8b6d4a300cd07a4c81906cb7faa2b94996f600,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5903,Activin receptor type-1,Homo sapiens,SINGLE PROTEIN,4377,Q04771,ACVR1,509,7c2a7bcf3a9e687a4734d149429648beaeb58a4936962328b18c1fd4d5c90203,True,False,False,False,KINASE_BIOCHEMICAL,SM_MOA_NON_GPCR,True,True,True,True
CHEMBL5913,Leptin receptor,Homo sapiens,SINGLE PROTEIN,4387,P48357,LEPR,1165,ed51dbdc6fbf3281e7240f7d35e776f52c917004c907db3a046d49cd9091da1d,False,False,False,False,NONCANONICAL_REVIEW,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL5936,Toll-like receptor 7,Homo sapiens,SINGLE PROTEIN,4431,Q9NYK1,TLR7,1049,3eea137da930d96e7e51d6f68a027b9ced8d98c4baf44a6e450220fc83c678d0,True,False,False,False,NON_GPCR_MEMBRANE_SPECIAL,SM_MOA_NON_GPCR,True,True,False,True
CHEMBL5957,5'-nucleotidase,Homo sapiens,SINGLE PROTEIN,4452,P21589,NT5E,574,0e3740730dd7a0bb4d2d5eb050d6f2e5ead1cdfa625f09f6a7ab65acc340055f,False,False,False,False,ENZYME_BIOCHEMICAL,OT_DIRECT_EXTENSION_NON_GPCR,True,True,False,True
CHEMBL5966,IgG receptor FcRn large subunit p51,Homo sapiens,SINGLE PROTEIN,4473,P55899,FCGRT,365,866223ef286528c1d0fc85282826478eed3a3714c289b5a33f6da461b1ea0a03,False,False,False,False,NONCANONICAL_REVIEW,NO_DIRECT_SM_EVIDENCE_NON_GPCR,True,False,False,True
CHEMBL5988,Bcl-2-like protein 10,Homo sapiens,SINGLE PROTEIN,4495,Q9HD36,BCL2L10,204,cad54c2870d3dd667185d08c2524927445f5d98779993a5dff9b44a66f45e9af,True,False,False,False,ION_CHANNEL_FUNCTIONAL,SM_MOA_NON_GPCR,True,False,False,True
